,배우명,드라마명,역할,성별,장르,방영요일,방송사,나이,방영년도,가중평점,결혼여부
1926,온주완,미녀 공심이,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['SBS'],34,2016,7.76,미혼
1927,온주완,마을-아치아라의 비밀,주연,남자,"['thriller', 'sf']","['wednesday', ' thursday']",['SBS'],33,2015,7.74,미혼
1928,양세종,나의 나라,주연,남자,"['romance', 'action', 'hist_war', 'drama']","['friday', ' saturday']","['JTBC', ' NETFLIX']",28,2019,8.01,미혼
1929,양세종,사랑의 온도,주연,남자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']",['SBS'],26,2017,7.65,미혼
1930,양세종,듀얼,주연,남자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],26,2017,7.93,미혼
1931,양세종,낭만닥터 김사부,조연,남자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['SBS'],25,2016,8.43,미혼
1932,윤유선,조선로코-녹두전,조연,여자,"['comedy', 'romance', 'action', 'hist_war']","['monday', ' tuesday']",['KBS2'],51,2019,8.18,기혼
1933,윤유선,쇼핑왕 루이,조연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],48,2016,8.07,기혼
1934,윤유선,당신은 선물,조연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],48,2016,7.7,기혼
1935,조윤희,사랑은 뷰티풀 인생은 원더풀,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],38,2019,7.72,기혼
1936,조윤희,월계수 양복점 신사들,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],35,2016,7.73,기혼
1937,조윤희,피리부는 사나이,주연,여자,"['thriller', 'action', 'drama']","['monday', ' tuesday']",['TVN'],35,2016,7.72,기혼
1938,심형탁,날 녹여주오,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']",['TVN'],42,2019,7.63,미혼
1939,심형탁,진심이 닿다,조연,남자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['TVN'],42,2019,8.19,미혼
1940,심형탁,착한 마녀전,조연,남자,"['drama', 'comedy', 'romance']",['saturday'],['SBS'],41,2018,7.74,미혼
1941,심형탁,밥상 차리는 남자,주연,남자,"['food', 'drama', 'romance']","['saturday', ' sunday']",['MBC'],40,2017,7.68,미혼
1942,심형탁,아이가 다섯,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],39,2016,7.87,미혼
1943,심형탁,이혼변호사는 연애중,주연,남자,"['romance', 'comedy', 'society']","['saturday', ' sunday']",['SBS'],38,2015,7.63,미혼
1944,심형탁,미스 맘마미아,주연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['KBS1'],38,2015,7.7,미혼
1945,박희본,시크릿 부티크,주연,여자,"['drama', 'society', 'romance']","['wednesday', ' thursday']",['SBS'],37,2019,7.7,기혼
1946,박희본,아르곤,조연,여자,"['thriller', 'society', 'drama']","['monday', ' tuesday']",['TVN'],35,2017,7.75,기혼
1947,박희본,풍선껌,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],33,2015,7.58,기혼
1948,공효진,동백꽃 필 무렵,주연,여자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",40,2019,8.26,미혼
1949,공효진,프로듀사,주연,여자,"['drama', 'comedy', 'romance']","['friday', ' saturday']",['KBS2'],36,2015,7.64,미혼
1950,손담비,동백꽃 필 무렵,조연,여자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",37,2019,8.26,미혼
1951,장동건,슈츠,주연,남자,"['drama', 'action', 'society']","['wednesday', ' thursday']",['KBS2'],47,2018,7.91,기혼
1952,김영옥,마녀의 사랑,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['MBN', ' VIKI']",82,2018,7.65,기혼
1953,김영옥,세상에서 가장 아름다운 이별,주연,여자,"['romance', 'drama']","['saturday', ' sunday']",['TVN'],81,2017,7.72,기혼
1954,안재홍,멜로가 체질,주연,남자,"['drama', 'comedy', 'romance']","['friday', ' saturday']","['JTBC', ' VIKI']",34,2019,8.11,미혼
1955,안재홍,"쌈, 마이웨이",주연,남자,"['romance', 'comedy', 'society', 'sports']","['monday', ' tuesday']",['KBS2'],32,2017,8.39,미혼
1956,한지혜,같이 살래요,주연,여자,"['drama', 'society', 'romance']","['saturday', ' sunday']",['KBS2'],35,2018,7.73,기혼
1957,오지은,이름 없는 여자,주연,여자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],37,2017,7.69,기혼
1958,오지은,불어라 미풍아,주연,여자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['MBC'],36,2016,7.68,기혼
1959,김희찬,저스티스,조연,남자,"['drama', 'thriller', 'society']","['wednesday', ' thursday']",['KBS2'],28,2019,7.71,미혼
1960,아이유,호텔 델루나,주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']",['TVN'],27,2019,8.57,미혼
1961,아이유,나의 아저씨,주연,여자,"['thriller', 'drama']","['wednesday', ' thursday']",['TVN'],26,2018,8.69,미혼
1962,아이유,달의 연인 - 보보경심 려,주연,여자,"['romance', 'sf', 'hist_war']","['monday', ' tuesday']",['SBS'],24,2016,8.57,미혼
1963,아이유,프로듀사,주연,여자,"['drama', 'comedy', 'romance']","['friday', ' saturday']",['KBS2'],23,2015,7.64,미혼
1964,김현수,솔로몬의 위증,주연,여자,"['drama', 'society', 'youth']","['friday', ' saturday']",['JTBC'],17,2016,7.88,미혼
1965,강지환,죽어도 좋아,주연,남자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],42,2018,7.73,미혼
1966,강지환,작은 신의 아이들,주연,남자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],42,2018,7.74,미혼
1967,강지환,몬스터,주연,남자,"['romance', 'thriller', 'society']","['monday', ' tuesday']",['MBC'],40,2016,7.66,미혼
1968,서지석,이름 없는 여자,주연,남자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],37,2017,7.69,기혼
1969,하재숙,퍼퓸,주연,여자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['KBS2'],41,2019,7.77,기혼
1970,하재숙,절대 그이,조연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['SBS', ' VIKI']",41,2019,7.57,기혼
1971,정유미(여),프리스트,주연,여자,"['drama', 'thriller', 'romance']","['saturday', ' sunday']",['OCN'],35,2018,7.74,미혼
1972,정유미(여),검법남녀,주연,여자,"['thriller', 'society']","['monday', ' tuesday']",['MBC'],35,2018,7.92,미혼
1973,정유미(여),브라보 마이 라이프,주연,여자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],39,2022,7.71,미혼
1974,정유미(여),마스터-국수의 신,주연,여자,"['food', 'thriller', 'romance', 'drama']","['wednesday', ' thursday']",['KBS2'],33,2016,7.69,미혼
1975,노민우,나의 유감스러운 남자친구,주연,남자,"['drama', 'romance']","['friday', ' saturday']",['MBC DRAMANET'],30,2015,7.54,미혼
1976,김보미,"단, 하나의 사랑",주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],33,2019,8.32,미혼
1977,홍서영,절대 그이,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['SBS', ' VIKI']",25,2019,7.57,미혼
1978,홍서영,그녀는 거짓말을 너무 사랑해,주연,여자,"['youth', 'comedy', 'romance', 'music']","['monday', ' tuesday']",['TVN'],23,2017,7.57,미혼
1979,김산호,여름아 부탁해,조연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],39,2019,7.69,기혼
1980,민성욱,너를 기억해,조연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['KBS2'],37,2015,8.21,기혼
1981,김상중,더 뱅커,주연,남자,"['drama', 'society']","['wednesday', ' thursday']",['MBC'],55,2019,7.7,기혼
1982,김상중,징비록,주연,남자,"['drama', 'society', 'hist_war']","['saturday', ' sunday']",['KBS1'],51,2015,7.7,기혼
1983,채시라,더 뱅커,주연,여자,"['drama', 'society']","['wednesday', ' thursday']",['MBC'],52,2019,7.7,기혼
1984,채시라,이별이 떠났다,주연,여자,"['drama', 'romance']",['saturday'],['MBC'],51,2018,7.73,기혼
1985,지일주,킬잇,조연,남자,"['thriller', 'action', 'drama']","['saturday', ' sunday']",['OCN'],35,2019,7.99,미혼
1986,지일주,사랑의 온도,조연,남자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']",['SBS'],33,2017,7.65,미혼
1987,한예슬,빅이슈,주연,여자,"['drama', 'thriller', 'romance']","['wednesday', ' thursday']",['SBS'],39,2019,7.73,미혼
1988,김희원,빅이슈,주연,남자,"['drama', 'thriller', 'romance']","['wednesday', ' thursday']",['SBS'],49,2019,7.73,미혼
1989,고준희,빙의,주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['wednesday', ' thursday']","['NETFLIX', ' OCN']",35,2019,7.6,미혼
1990,고준희,언터처블,주연,여자,"['thriller', 'action', 'society']","['friday', ' saturday']",['JTBC'],33,2017,7.68,미혼
1991,고준희,그녀는 예뻤다,주연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],31,2015,8.04,미혼
1992,박한별,슬플 때 사랑한다,주연,여자,"['drama', 'romance']",['saturday'],['MBC'],36,2019,7.69,기혼
1993,박한별,애인 있어요,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],32,2015,7.72,기혼
1994,고주원,슬플 때 사랑한다,조연,남자,"['drama', 'romance']",['saturday'],['MBC'],39,2019,7.69,미혼
1995,이홍기,화유기,주연,남자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",28,2017,8.18,미혼
1996,미나,로스타임 라이프,주연,여자,"['sf', 'comedy', 'drama']",['thursday'],['NAVER TV CAST'],23,2015,7.69,미혼
1997,미나,병원선,조연,여자,"['drama', 'society', 'romance']","['wednesday', ' thursday']",['MBC'],25,2017,7.78,미혼
1998,박신양,동네변호사 조들호 2: 죄와 벌,주연,남자,"['drama', 'thriller', 'comedy', 'society']","['monday', ' tuesday']",['KBS2'],52,2019,7.7,기혼
1999,박신양,동네변호사 조들호,주연,남자,"['thriller', 'comedy', 'society']","['monday', ' tuesday']",['KBS2'],49,2016,7.73,기혼
2000,하윤주,왼손잡이 아내,주연,여자,"['romance', 'thriller', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],33,2019,7.69,기혼
2001,진태현,왼손잡이 아내,주연,남자,"['romance', 'thriller', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],39,2019,7.69,기혼
2002,진태현,몬스터,조연,남자,"['romance', 'thriller', 'society']","['monday', ' tuesday']",['MBC'],36,2016,7.66,기혼
2003,이민혁,대장금이 보고 있다,주연,남자,"['food', 'sf', 'comedy', 'romance']",['thursday'],['MBC'],29,2018,7.68,미혼
2004,김민영,"커피야, 부탁해",주연,여자,"['sf', 'comedy', 'romance']","['saturday', ' sunday']","['CHANNEL A', ' VIKI']",29,2018,7.59,미혼
2005,용준형,"커피야, 부탁해",주연,남자,"['sf', 'comedy', 'romance']","['saturday', ' sunday']","['CHANNEL A', ' VIKI']",30,2018,7.59,미혼
2006,이태리,"커피야, 부탁해",조연,남자,"['sf', 'comedy', 'romance']","['saturday', ' sunday']","['CHANNEL A', ' VIKI']",26,2018,7.59,미혼
2007,이태리,뷰티 인사이드,조연,남자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['JTBC'],26,2018,8.23,미혼
2008,임윤호,강남 스캔들,주연,남자,"['romance', 'comedy', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],30,2018,7.69,정보없음
2009,이태란,SKY 캐슬,주연,여자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],44,2018,8.58,기혼
2010,이태란,여자를 울려라,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['MBC'],41,2015,7.7,기혼
2011,윤주희,사생결단 로맨스,주연,여자,"['comedy', 'romance', 'society']","['monday', ' tuesday']",['MBC'],34,2018,7.67,미혼
2012,백진희,죽어도 좋아,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],29,2018,7.73,미혼
2013,백진희,저글러스,주연,여자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['KBS2'],28,2017,7.75,미혼
2014,백진희,미씽나인,주연,여자,"['drama', 'thriller', 'comedy', 'sf']","['wednesday', ' thursday']",['MBC'],28,2017,7.57,미혼
2015,박솔미,죽어도 좋아,조연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],41,2018,7.73,기혼
2016,박솔미,동네변호사 조들호,조연,여자,"['thriller', 'comedy', 'society']","['monday', ' tuesday']",['KBS2'],39,2016,7.73,기혼
2017,서효림,내일도 맑음,주연,여자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],34,2018,7.69,기혼
2018,서효림,밥상 차리는 남자,주연,여자,"['food', 'drama', 'romance']","['saturday', ' sunday']",['MBC'],33,2017,7.68,기혼
2019,서효림,미녀 공심이,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['SBS'],32,2016,7.76,기혼
2020,천정명,마스터-국수의 신,주연,남자,"['food', 'thriller', 'romance', 'drama']","['wednesday', ' thursday']",['KBS2'],37,2016,7.69,미혼
2021,천정명,하트 투 하트,주연,남자,"['thriller', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],36,2015,7.78,미혼
2022,소유진,내 사랑 치유기,주연,여자,"['drama', 'romance']",['sunday'],['MBC'],38,2018,7.7,기혼
2023,소유진,아이가 다섯,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],36,2016,7.87,기혼
2024,김현준,대장금이 보고 있다,주연,남자,"['food', 'sf', 'comedy', 'romance']",['thursday'],['MBC'],28,2018,7.68,미혼
2025,김현준,흑기사,조연,남자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['KBS2'],27,2017,7.53,미혼
2026,김현준,상상고양이,조연,남자,"['drama', 'youth']",['tuesday'],['MBC EVERY1'],25,2015,7.61,미혼
2027,문숙,최고의 이혼,조연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['KBS2'],65,2018,7.73,기혼
2028,승리,YG전자,주연,남자,"['comedy', 'society', 'music']",['friday'],['NETFLIX'],29,2018,7.64,미혼
2029,이재진,YG전자,조연,남자,"['comedy', 'society', 'music']",['friday'],['NETFLIX'],28,2018,7.64,미혼
2030,손여은,배드파파,주연,여자,"['drama', 'sf', 'sports']","['monday', ' tuesday']",['MBC'],36,2018,7.7,미혼
2031,이윤지,제3의 매력,조연,여자,"['food', 'comedy', 'romance', 'drama']","['friday', ' saturday']",['JTBC'],35,2018,7.38,기혼
2032,김남주,미스티,주연,여자,"['thriller', 'romance']","['friday', ' saturday']",['JTBC'],48,2018,7.88,기혼
2033,손지현,최강 배달꾼,조연,여자,"['romance', 'comedy', 'society', 'drama']","['friday', ' saturday']",['KBS2'],28,2017,7.81,미혼
2034,손지현,"내 딸, 금사월",조연,여자,"['drama', 'comedy', 'romance']",['saturday'],['MBC'],27,2016,7.66,미혼
2035,최수종,하나뿐인 내편,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],57,2018,7.69,기혼
2036,윤진이,하나뿐인 내편,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],29,2018,7.69,미혼
2037,정은우,하나뿐인 내편,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],33,2018,7.69,미혼
2038,신원호,독고 리와인드,조연,남자,"['thriller', 'action', 'youth']",['friday'],"['OKSUSU', ' VIKI']",28,2018,7.78,미혼
2039,송창의,숨바꼭질,주연,남자,"['romance', 'thriller', 'drama']",['saturday'],['MBC'],40,2018,7.69,기혼
2040,송창의,내 남자의 비밀,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],39,2017,7.69,기혼
2041,송창의,여자를 울려라,주연,남자,"['drama', 'romance']","['saturday', ' sunday']",['MBC'],37,2015,7.7,기혼
2042,이기광,러블리 호러블리,주연,남자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['KBS2'],29,2018,7.5,미혼
2043,이기광,써클: 이어진 두 세계,주연,남자,"['thriller', 'sf']","['monday', ' tuesday']",['TVN'],28,2017,8.11,미혼
2044,이기광,미세스 캅,조연,남자,"['thriller', 'action']","['monday', ' tuesday']",['SBS'],26,2015,7.73,미혼
2045,홍빈,마녀의 사랑,주연,남자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['MBN', ' VIKI']",26,2018,7.65,미혼
2046,홍빈,수요일 오후 3시 30분,주연,남자,"['drama', 'youth', 'comedy', 'romance']",['friday'],['OKSUSU'],25,2017,7.8,미혼
2047,고윤,크리미널 마인드,주연,남자,"['thriller', 'action', 'drama']","['wednesday', ' thursday']",['TVN'],30,2017,7.74,미혼
2048,고윤,옥탑방의 문제아들,조연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],28,2015,7.68,미혼
2049,이영아,끝까지 사랑,주연,여자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],35,2018,7.69,미혼
2050,박광현,끝까지 사랑,조연,남자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],42,2018,7.69,기혼
2051,장세현,사생결단 로맨스,조연,남자,"['comedy', 'romance', 'society']","['monday', ' tuesday']",['MBC'],32,2018,7.67,정보없음
2052,왕지원,이혼변호사는 연애중,주연,여자,"['romance', 'comedy', 'society']","['saturday', ' sunday']",['SBS'],28,2015,7.63,기혼
2053,남상미,그녀로 말할 것 같으면,주연,여자,"['thriller', 'romance']",['saturday'],['SBS'],35,2018,7.69,기혼
2054,남상미,김과장,주연,여자,"['drama', 'thriller', 'comedy', 'society']","['wednesday', ' thursday']",['KBS2'],34,2017,8.25,기혼
2055,조현재,그녀로 말할 것 같으면,주연,남자,"['thriller', 'romance']",['saturday'],['SBS'],39,2018,7.69,기혼
2056,변요한,미스터 션샤인,주연,남자,"['romance', 'hist_war']","['saturday', ' sunday']","['NETFLIX', ' TVN']",33,2018,8.54,미혼
